exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,RIVERUSDT,15m,1779132600000,1779133499999,7.46200000,7.51250708,7.43245606,7.49300000
binance,usdm_futures,RIVERUSDT,15m,1779133500000,1779134399999,7.49300000,7.52400000,7.47800000,7.51800000
binance,usdm_futures,RIVERUSDT,15m,1779134400000,1779135299999,7.51800000,7.54700000,7.47139629,7.50700000
binance,usdm_futures,RIVERUSDT,15m,1779135300000,1779136199999,7.50700000,7.50700000,7.45369636,7.46878906
binance,usdm_futures,RIVERUSDT,15m,1779136200000,1779137099999,7.46878906,7.47384483,7.41800000,7.42393716
binance,usdm_futures,RIVERUSDT,15m,1779137100000,1779137999999,7.42406216,7.47169677,7.40516217,7.44439914
binance,usdm_futures,RIVERUSDT,15m,1779138000000,1779138899999,7.44439914,7.45404798,7.42217954,7.44438692
binance,usdm_futures,RIVERUSDT,15m,1779138900000,1779139799999,7.44500000,7.45942191,7.41202848,7.43500000
binance,usdm_futures,RIVERUSDT,15m,1779139800000,1779140699999,7.43500000,7.48493973,7.43400000,7.47940940
binance,usdm_futures,RIVERUSDT,15m,1779140700000,1779141599999,7.47952834,7.50266577,7.47952834,7.49593458
binance,usdm_futures,RIVERUSDT,15m,1779141600000,1779142499999,7.49593458,7.51147886,7.46201418,7.50550216
binance,usdm_futures,RIVERUSDT,15m,1779142500000,1779143399999,7.50550216,7.52200000,7.49285478,7.51026468
binance,usdm_futures,RIVERUSDT,15m,1779143400000,1779144299999,7.51011880,7.53503279,7.46000000,7.46300000
binance,usdm_futures,RIVERUSDT,15m,1779144300000,1779145199999,7.46200000,7.47700000,7.42300000,7.45000000
binance,usdm_futures,RIVERUSDT,15m,1779145200000,1779146099999,7.45100000,7.50433455,7.43300000,7.47988930
binance,usdm_futures,RIVERUSDT,15m,1779146100000,1779146999999,7.47988930,7.51734167,7.47695036,7.50924250
binance,usdm_futures,RIVERUSDT,15m,1779147000000,1779147899999,7.50936750,7.52443889,7.37151387,7.38567588
binance,usdm_futures,RIVERUSDT,15m,1779147900000,1779148799999,7.38833799,7.42700000,7.36000000,7.37100000
binance,usdm_futures,RIVERUSDT,15m,1779148800000,1779149699999,7.36800000,7.38480794,7.34695173,7.35600000
binance,usdm_futures,RIVERUSDT,15m,1779149700000,1779150599999,7.35500000,7.42699908,7.32500000,7.42400000
binance,usdm_futures,RIVERUSDT,15m,1779150600000,1779151499999,7.42400000,7.45141867,7.39966673,7.39966673
binance,usdm_futures,RIVERUSDT,15m,1779151500000,1779152399999,7.39800000,7.40923179,7.36800000,7.37467347
binance,usdm_futures,RIVERUSDT,15m,1779152400000,1779153299999,7.37504847,7.38800000,7.32413846,7.34000000
binance,usdm_futures,RIVERUSDT,15m,1779153300000,1779154199999,7.34000000,7.34400000,7.28732486,7.30300000
binance,usdm_futures,RIVERUSDT,15m,1779154200000,1779155099999,7.30300000,7.31437946,7.28200000,7.31411823
binance,usdm_futures,RIVERUSDT,15m,1779155100000,1779155999999,7.31400000,7.31770185,7.28104448,7.28104448
binance,usdm_futures,RIVERUSDT,15m,1779156000000,1779156899999,7.28200000,7.28352274,7.16600000,7.21225136
binance,usdm_futures,RIVERUSDT,15m,1779156900000,1779157799999,7.21225136,7.26922276,7.17800000,7.22832013
binance,usdm_futures,RIVERUSDT,15m,1779157800000,1779158699999,7.22832011,7.31999965,7.20916761,7.31700000
binance,usdm_futures,RIVERUSDT,15m,1779158700000,1779159599999,7.31700000,7.32210544,7.22422441,7.22700000
