exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,open_interest,open_interest_value,mark_price
binance,BTCUSDT,usdm_futures,1779218700000,1779218700000,history_downloader,{},104179.712,8004189780.7872,
binance,BTCUSDT,usdm_futures,1779219000000,1779219000000,history_downloader,{},104123.527,7994187908.952,
binance,BTCUSDT,usdm_futures,1779219300000,1779219300000,history_downloader,{},104110.983,7999490690.720482,
binance,BTCUSDT,usdm_futures,1779219600000,1779219600000,history_downloader,{},104095.199,8000518001.615214,
binance,BTCUSDT,usdm_futures,1779219900000,1779219900000,history_downloader,{},104088.613,7997412004.539701,
binance,BTCUSDT,usdm_futures,1779220200000,1779220200000,history_downloader,{},104083.708,7994672232.428505,
binance,BTCUSDT,usdm_futures,1779220500000,1779220500000,history_downloader,{},104075.457,7990174249.988034,
binance,BTCUSDT,usdm_futures,1779220800000,1779220800000,history_downloader,{},104080.04,7991265471.2,
binance,BTCUSDT,usdm_futures,1779221100000,1779221100000,history_downloader,{},104078.031,7992297709.7334,
binance,BTCUSDT,usdm_futures,1779221400000,1779221400000,history_downloader,{},104089.848,8001955465.044142,
binance,BTCUSDT,usdm_futures,1779221700000,1779221700000,history_downloader,{},104098.694,8006231331.793551,
binance,BTCUSDT,usdm_futures,1779222000000,1779222000000,history_downloader,{},104097.687,8004612461.4024,
binance,BTCUSDT,usdm_futures,1779222300000,1779222300000,history_downloader,{},104083.105,8003314234.3175,
binance,BTCUSDT,usdm_futures,1779222600000,1779222600000,history_downloader,{},104086.851,8002551000.1734,
binance,BTCUSDT,usdm_futures,1779222900000,1779222900000,history_downloader,{},104088.023,8005180855.2794,
binance,BTCUSDT,usdm_futures,1779223200000,1779223200000,history_downloader,{},104082.283,8007576561.027884,
binance,BTCUSDT,usdm_futures,1779223500000,1779223500000,history_downloader,{},104073.866,8003275551.366622,
binance,BTCUSDT,usdm_futures,1779223800000,1779223800000,history_downloader,{},104070.491,8008326933.245705,
binance,BTCUSDT,usdm_futures,1779224100000,1779224100000,history_downloader,{},104043.575,8010344403.231836,
binance,BTCUSDT,usdm_futures,1779224400000,1779224400000,history_downloader,{},104044.806,8009056166.684231,
binance,BTCUSDT,usdm_futures,1779224700000,1779224700000,history_downloader,{},104023.731,8005385473.6863,
binance,BTCUSDT,usdm_futures,1779225000000,1779225000000,history_downloader,{},104015.584,8002751001.792,
binance,BTCUSDT,usdm_futures,1779225300000,1779225300000,history_downloader,{},104019.639,8006350005.9744,
binance,BTCUSDT,usdm_futures,1779225600000,1779225600000,history_downloader,{},103992.057,8004705393.9294,
binance,BTCUSDT,usdm_futures,1779225900000,1779225900000,history_downloader,{},103991.261,8007322770.812755,
binance,BTCUSDT,usdm_futures,1779226200000,1779226200000,history_downloader,{},103972.154,8001901264.3142805,
binance,BTCUSDT,usdm_futures,1779226500000,1779226500000,history_downloader,{},103964.208,8004308338.128,
binance,BTCUSDT,usdm_futures,1779226800000,1779226800000,history_downloader,{},103952.604,8004598794.274795,
binance,BTCUSDT,usdm_futures,1779227100000,1779227100000,history_downloader,{},103938.788,8002226500.3624,
binance,BTCUSDT,usdm_futures,1779227400000,1779227400000,history_downloader,{},103926.506,7998401749.038007,
binance,BTCUSDT,usdm_futures,1779227700000,1779227700000,history_downloader,{},103925.296,8000735524.787691,
binance,BTCUSDT,usdm_futures,1779228000000,1779228000000,history_downloader,{},103937.257,7997192396.7225,
binance,BTCUSDT,usdm_futures,1779228300000,1779228300000,history_downloader,{},104012.073,7990580275.3673115,
binance,BTCUSDT,usdm_futures,1779228600000,1779228600000,history_downloader,{},104010.283,7984925522.876359,
binance,BTCUSDT,usdm_futures,1779228900000,1779228900000,history_downloader,{},103913.654,7975172022.69802,
