exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,RIVERUSDT,1779278400000,2854278.20000000,17488589.47433316
binance,usdm_futures,RIVERUSDT,1779279300000,2861555.00000000,17536304.76986715
binance,usdm_futures,RIVERUSDT,1779280200000,2823504.60000000,17332283.56886679
binance,usdm_futures,RIVERUSDT,1779281100000,2842836.40000000,17588722.59197284
binance,usdm_futures,RIVERUSDT,1779282000000,2851101.50000000,17595727.52248434
binance,usdm_futures,RIVERUSDT,1779282900000,2854591.30000000,17546926.08441168
binance,usdm_futures,RIVERUSDT,1779283800000,2841396.10000000,17627683.96019916
binance,usdm_futures,RIVERUSDT,1779284700000,2828595.20000000,17588479.07276083
binance,usdm_futures,RIVERUSDT,1779285600000,2823082.40000000,17544658.49421987
binance,usdm_futures,RIVERUSDT,1779286500000,2819973.70000000,17482934.91501258
binance,usdm_futures,RIVERUSDT,1779287400000,2814312.80000000,17451553.67280000
binance,usdm_futures,RIVERUSDT,1779288300000,2811008.90000000,17451798.72882177
binance,usdm_futures,RIVERUSDT,1779289200000,2809309.70000000,17452214.02440668
binance,usdm_futures,RIVERUSDT,1779290100000,2802718.40000000,17266194.99403803
binance,usdm_futures,RIVERUSDT,1779291000000,2798652.00000000,17356641.21226980
binance,usdm_futures,RIVERUSDT,1779291900000,2795283.70000000,17345003.78959371
binance,usdm_futures,RIVERUSDT,1779292800000,2795020.90000000,17326334.55910000
binance,usdm_futures,RIVERUSDT,1779293700000,2800098.90000000,17350497.99072968
binance,usdm_futures,RIVERUSDT,1779294600000,2800075.20000000,17298864.58560000
binance,usdm_futures,RIVERUSDT,1779295500000,2797477.40000000,17324777.53820000
binance,usdm_futures,RIVERUSDT,1779296400000,2798772.30000000,17297685.02393669
binance,usdm_futures,RIVERUSDT,1779297300000,2799252.10000000,17366560.02840000
binance,usdm_futures,RIVERUSDT,1779298200000,2795311.70000000,17328137.22830000
binance,usdm_futures,RIVERUSDT,1779299100000,2793277.80000000,17315600.08732168
binance,usdm_futures,RIVERUSDT,1779300000000,2793796.10000000,17332711.00440000
binance,usdm_futures,RIVERUSDT,1779300900000,2794031.80000000,17413525.49467940
