exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,1m,1779149040000,1779149099999,76976.80,76976.80,76913.80,76951.40,112.440,8650735.96880,3384
binance,usdm_futures,BTCUSDT,1m,1779149100000,1779149159999,76951.50,76987.20,76946.60,76986.40,40.494,3116570.97050,1521
binance,usdm_futures,BTCUSDT,1m,1779149160000,1779149219999,76986.30,76992.50,76942.30,76992.50,49.523,3811702.63640,1635
binance,usdm_futures,BTCUSDT,1m,1779149220000,1779149279999,76992.50,77025.10,76985.80,77021.90,44.840,3452721.55570,1714
binance,usdm_futures,BTCUSDT,1m,1779149280000,1779149339999,77022.00,77055.00,77021.90,77022.20,29.487,2271634.74240,1463
binance,usdm_futures,BTCUSDT,1m,1779149340000,1779149399999,77022.20,77027.70,76995.20,77022.30,55.007,4236120.14890,1952
binance,usdm_futures,BTCUSDT,1m,1779149400000,1779149459999,77022.40,77067.20,77022.40,77067.20,57.081,4398515.40490,2006
binance,usdm_futures,BTCUSDT,1m,1779149460000,1779149519999,77067.20,77079.00,77063.70,77070.10,32.347,2493030.27780,1647
binance,usdm_futures,BTCUSDT,1m,1779149520000,1779149579999,77070.10,77124.40,77055.10,77124.40,144.474,11135916.70870,2297
binance,usdm_futures,BTCUSDT,1m,1779149580000,1779149639999,77124.40,77125.30,77077.50,77079.80,67.341,5191608.46660,2090
binance,usdm_futures,BTCUSDT,1m,1779149640000,1779149699999,77079.90,77119.10,77077.50,77083.10,107.572,8293802.86130,2432
binance,usdm_futures,BTCUSDT,1m,1779149700000,1779149759999,77083.10,77083.10,77053.60,77066.60,48.516,3738878.02050,1847
binance,usdm_futures,BTCUSDT,1m,1779149760000,1779149819999,77066.70,77141.80,77063.40,77137.00,74.996,5781501.19900,2082
binance,usdm_futures,BTCUSDT,1m,1779149820000,1779149879999,77137.10,77154.80,77125.00,77133.70,97.554,7525724.87780,2310
binance,usdm_futures,BTCUSDT,1m,1779149880000,1779149939999,77133.60,77146.00,77124.60,77144.50,31.438,2425004.86880,1187
binance,usdm_futures,BTCUSDT,1m,1779149940000,1779149999999,77144.50,77177.60,77144.40,77176.00,74.503,5748680.23030,2003
binance,usdm_futures,BTCUSDT,1m,1779150000000,1779150059999,77175.90,77277.00,77175.60,77262.10,496.976,38377704.80750,9036
binance,usdm_futures,BTCUSDT,1m,1779150060000,1779150119999,77262.20,77384.60,77244.70,77301.10,558.973,43223499.50530,10765
binance,usdm_futures,BTCUSDT,1m,1779150120000,1779150179999,77301.00,77322.00,77266.70,77266.80,134.829,10420503.62360,3453
binance,usdm_futures,BTCUSDT,1m,1779150180000,1779150239999,77266.70,77285.00,77255.50,77259.20,61.518,4753322.53300,2149
binance,usdm_futures,BTCUSDT,1m,1779150240000,1779150299999,77259.20,77273.30,77208.20,77210.70,99.961,7720063.12260,3094
binance,usdm_futures,BTCUSDT,1m,1779150300000,1779150359999,77210.70,77244.10,77210.60,77213.20,77.246,5965777.32770,1678
binance,usdm_futures,BTCUSDT,1m,1779150360000,1779150419999,77213.10,77229.90,77200.00,77200.10,54.109,4177841.58430,1334
binance,usdm_futures,BTCUSDT,1m,1779150420000,1779150479999,77200.10,77223.40,77200.00,77223.40,34.867,2692054.43810,1235
binance,usdm_futures,BTCUSDT,1m,1779150480000,1779150539999,77223.40,77223.40,77200.10,77204.90,35.882,2770568.53250,882
binance,usdm_futures,BTCUSDT,1m,1779150540000,1779150599999,77205.00,77207.40,77139.90,77177.50,350.610,27055979.14430,4285
binance,usdm_futures,BTCUSDT,1m,1779150600000,1779150659999,77177.60,77192.80,77177.50,77178.40,37.389,2885796.79810,1165
binance,usdm_futures,BTCUSDT,1m,1779150660000,1779150719999,77178.30,77221.10,77178.30,77192.60,50.027,3861905.48700,1522
binance,usdm_futures,BTCUSDT,1m,1779150720000,1779150779999,77192.60,77195.80,77174.00,77195.70,59.379,4583036.45310,1493
binance,usdm_futures,BTCUSDT,1m,1779150780000,1779150839999,77195.80,77195.80,77177.30,77181.40,22.212,1714452.53950,953
binance,usdm_futures,BTCUSDT,1m,1779150840000,1779150899999,77181.40,77188.00,77172.90,77183.50,35.378,2730505.54230,1105
binance,usdm_futures,BTCUSDT,1m,1779150900000,1779150959999,77183.60,77231.00,77183.50,77219.10,112.252,8667648.60640,2285
binance,usdm_futures,BTCUSDT,1m,1779150960000,1779151019999,77219.10,77235.50,77180.90,77204.60,45.421,3506684.54450,2064
binance,usdm_futures,BTCUSDT,1m,1779151020000,1779151079999,77204.60,77219.60,77193.60,77200.00,45.966,3548934.05060,1283
binance,usdm_futures,BTCUSDT,1m,1779151080000,1779151139999,77200.00,77200.10,77134.00,77149.90,47.770,3685524.34920,1829
binance,usdm_futures,BTCUSDT,1m,1779151140000,1779151199999,77149.80,77149.90,77124.80,77142.40,27.295,2105521.12470,1014
binance,usdm_futures,BTCUSDT,1m,1779151200000,1779151259999,77142.40,77142.50,77088.00,77088.00,80.992,6246068.42380,1590
binance,usdm_futures,BTCUSDT,1m,1779151260000,1779151319999,77088.00,77128.90,77084.00,77126.50,41.459,3196827.46830,1346
binance,usdm_futures,BTCUSDT,1m,1779151320000,1779151379999,77126.50,77139.30,77110.60,77135.10,38.069,2936109.63560,1281
binance,usdm_futures,BTCUSDT,1m,1779151380000,1779151439999,77135.10,77150.00,77122.50,77122.50,30.942,2386830.64290,840
binance,usdm_futures,BTCUSDT,1m,1779151440000,1779151499999,77122.50,77150.50,77117.30,77146.40,18.047,1392063.15830,810
binance,usdm_futures,BTCUSDT,1m,1779151500000,1779151559999,77146.50,77180.90,77133.70,77145.30,104.539,8065482.53520,2317
binance,usdm_futures,BTCUSDT,1m,1779151560000,1779151619999,77145.30,77150.00,77116.90,77148.10,16.002,1234284.74320,1165
binance,usdm_futures,BTCUSDT,1m,1779151620000,1779151679999,77148.10,77174.40,77133.70,77166.40,15.319,1181952.41670,1042
binance,usdm_futures,BTCUSDT,1m,1779151680000,1779151739999,77166.40,77186.00,77148.00,77173.50,36.959,2852395.84450,1468
binance,usdm_futures,BTCUSDT,1m,1779151740000,1779151799999,77173.50,77202.00,77160.30,77189.90,27.708,2138333.19530,1287
binance,usdm_futures,BTCUSDT,1m,1779151800000,1779151859999,77189.80,77255.90,77188.50,77255.80,59.831,4619662.89110,2170
binance,usdm_futures,BTCUSDT,1m,1779151860000,1779151919999,77255.90,77275.60,77234.80,77235.00,100.937,7798656.56230,2431
binance,usdm_futures,BTCUSDT,1m,1779151920000,1779151979999,77235.00,77235.10,77186.40,77193.50,36.915,2850121.44730,1350
binance,usdm_futures,BTCUSDT,1m,1779151980000,1779152039999,77193.60,77205.80,77188.20,77188.20,33.580,2592405.19370,944
binance,usdm_futures,BTCUSDT,1m,1779152040000,1779152099999,77188.30,77188.30,77143.80,77162.10,55.505,4282513.02480,1751
binance,usdm_futures,BTCUSDT,1m,1779152100000,1779152159999,77162.00,77177.90,77151.10,77154.10,26.784,2066591.71930,1105
binance,usdm_futures,BTCUSDT,1m,1779152160000,1779152219999,77154.20,77168.00,77154.10,77167.90,15.373,1186260.33810,617
binance,usdm_futures,BTCUSDT,1m,1779152220000,1779152279999,77167.90,77168.00,77127.00,77127.00,19.182,1479716.89310,953
binance,usdm_futures,BTCUSDT,1m,1779152280000,1779152339999,77127.00,77148.30,77127.00,77139.90,21.076,1625895.07620,768
binance,usdm_futures,BTCUSDT,1m,1779152340000,1779152399999,77140.00,77140.00,77102.50,77102.60,37.766,2912410.09320,1629
