exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,ETHUSDT,1m,1779086640000,1779086699999,2116.14,2116.72,2115.69,2116.71,927.655,1963188.49751,1909
binance,usdm_futures,ETHUSDT,1m,1779086700000,1779086759999,2116.72,2117.63,2116.31,2116.92,1356.627,2871868.01093,2904
binance,usdm_futures,ETHUSDT,1m,1779086760000,1779086819999,2116.92,2117.63,2116.58,2117.44,743.292,1573808.72107,1620
binance,usdm_futures,ETHUSDT,1m,1779086820000,1779086879999,2117.44,2118.27,2117.25,2118.27,985.610,2087341.31909,1662
binance,usdm_futures,ETHUSDT,1m,1779086880000,1779086939999,2118.27,2118.61,2118.09,2118.41,1333.753,2825290.18826,1928
binance,usdm_futures,ETHUSDT,1m,1779086940000,1779086999999,2118.41,2118.49,2118.00,2118.49,943.722,1999046.47607,1352
binance,usdm_futures,ETHUSDT,1m,1779087000000,1779087059999,2118.49,2118.49,2117.65,2118.30,1349.479,2858173.44723,1372
binance,usdm_futures,ETHUSDT,1m,1779087060000,1779087119999,2118.30,2118.30,2117.43,2117.43,559.152,1184240.18351,1044
binance,usdm_futures,ETHUSDT,1m,1779087120000,1779087179999,2117.43,2117.68,2116.87,2117.67,658.224,1393617.72050,1493
binance,usdm_futures,ETHUSDT,1m,1779087180000,1779087239999,2117.67,2117.94,2115.68,2116.14,1707.620,3615615.86586,2282
binance,usdm_futures,ETHUSDT,1m,1779087240000,1779087299999,2116.14,2117.00,2116.13,2116.99,558.495,1182031.03406,1027
binance,usdm_futures,ETHUSDT,1m,1779087300000,1779087359999,2116.99,2118.00,2116.99,2117.82,602.415,1275569.33657,1030
binance,usdm_futures,ETHUSDT,1m,1779087360000,1779087419999,2117.83,2118.49,2117.61,2118.48,633.912,1342574.28892,1056
binance,usdm_futures,ETHUSDT,1m,1779087420000,1779087479999,2118.49,2118.88,2118.23,2118.56,661.629,1401679.07984,1343
binance,usdm_futures,ETHUSDT,1m,1779087480000,1779087539999,2118.56,2118.57,2117.79,2117.90,725.225,1536089.75228,1074
