exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,ETHUSDT,1m,1779103560000,1779103619999,2113.67790090,2114.66000000,2113.67249550,2114.07188723
binance,usdm_futures,ETHUSDT,1m,1779103620000,1779103679999,2114.07188723,2114.37000000,2114.04000000,2114.10910811
binance,usdm_futures,ETHUSDT,1m,1779103680000,1779103739999,2114.10991892,2114.10991892,2113.80000000,2113.84406306
binance,usdm_futures,ETHUSDT,1m,1779103740000,1779103799999,2113.84406306,2114.10000000,2113.65862162,2113.65862162
binance,usdm_futures,ETHUSDT,1m,1779103800000,1779103859999,2113.65409599,2113.69000000,2112.67566126,2112.67566126
binance,usdm_futures,ETHUSDT,1m,1779103860000,1779103919999,2112.64705661,2113.77000000,2112.15332558,2113.54136434
binance,usdm_futures,ETHUSDT,1m,1779103920000,1779103979999,2113.53834109,2114.89489147,2113.53485271,2114.75427907
binance,usdm_futures,ETHUSDT,1m,1779103980000,1779104039999,2114.72567442,2116.66000000,2113.44920930,2116.51000000
binance,usdm_futures,ETHUSDT,1m,1779104040000,1779104099999,2116.34000000,2119.26139535,2116.10174419,2118.84489147
binance,usdm_futures,ETHUSDT,1m,1779104100000,1779104159999,2118.84489147,2118.84489147,2118.10711628,2118.36562016
binance,usdm_futures,ETHUSDT,1m,1779104160000,1779104219999,2118.36422481,2118.70000000,2117.01000000,2117.01000000
binance,usdm_futures,ETHUSDT,1m,1779104220000,1779104279999,2117.01000000,2117.01000000,2116.21569767,2116.32000000
binance,usdm_futures,ETHUSDT,1m,1779104280000,1779104339999,2116.31000000,2117.17000000,2116.31000000,2116.60000000
binance,usdm_futures,ETHUSDT,1m,1779104340000,1779104399999,2116.74000000,2124.28234884,2116.45631008,2124.28234884
binance,usdm_futures,ETHUSDT,1m,1779104400000,1779104459999,2124.43820164,2133.04537984,2124.43820164,2129.17055039
binance,usdm_futures,ETHUSDT,1m,1779104460000,1779104519999,2129.11473643,2139.57611461,2129.11473643,2137.94323256
binance,usdm_futures,ETHUSDT,1m,1779104520000,1779104579999,2137.94323256,2138.49000000,2133.77000000,2135.33000000
binance,usdm_futures,ETHUSDT,1m,1779104580000,1779104639999,2135.50000000,2135.50000000,2133.36429457,2133.67550388
binance,usdm_futures,ETHUSDT,1m,1779104640000,1779104699999,2133.62968992,2135.82000000,2133.53836006,2135.82000000
binance,usdm_futures,ETHUSDT,1m,1779104700000,1779104759999,2135.99000000,2136.18000000,2133.35020155,2133.35020155
binance,usdm_futures,ETHUSDT,1m,1779104760000,1779104819999,2133.34000000,2133.78000000,2132.68642636,2133.26572868
binance,usdm_futures,ETHUSDT,1m,1779104820000,1779104879999,2133.20014729,2133.64578295,2132.29600000,2132.45000000
binance,usdm_futures,ETHUSDT,1m,1779104880000,1779104939999,2132.46000000,2133.48000000,2132.46000000,2132.75472868
binance,usdm_futures,ETHUSDT,1m,1779104940000,1779104999999,2132.75472868,2134.40000000,2132.70000000,2134.40000000
binance,usdm_futures,ETHUSDT,1m,1779105000000,1779105059999,2134.40000000,2134.56000000,2131.96000000,2131.97119380
binance,usdm_futures,ETHUSDT,1m,1779105060000,1779105119999,2131.97119380,2133.32110853,2131.95000000,2132.32948837
binance,usdm_futures,ETHUSDT,1m,1779105120000,1779105179999,2132.26646512,2132.26646512,2131.22456589,2131.71000000
binance,usdm_futures,ETHUSDT,1m,1779105180000,1779105239999,2131.71000000,2132.20000000,2131.48437984,2132.05192248
binance,usdm_futures,ETHUSDT,1m,1779105240000,1779105299999,2131.95551163,2134.70453488,2131.94760465,2134.66875969
binance,usdm_futures,ETHUSDT,1m,1779105300000,1779105359999,2134.66875969,2134.74000000,2133.41105426,2134.49006202
binance,usdm_futures,ETHUSDT,1m,1779105360000,1779105419999,2134.50145736,2134.50843411,2133.02997674,2133.02997674
binance,usdm_futures,ETHUSDT,1m,1779105420000,1779105479999,2132.94602326,2134.36000000,2132.82000000,2133.62669767
binance,usdm_futures,ETHUSDT,1m,1779105480000,1779105539999,2133.56716279,2133.66000000,2132.77329457,2133.43786047
binance,usdm_futures,ETHUSDT,1m,1779105540000,1779105599999,2133.40420930,2133.40420930,2132.58000000,2132.99000000
binance,usdm_futures,ETHUSDT,1m,1779105600000,1779105659999,2132.99000000,2135.00000000,2132.98958915,2135.00000000
binance,usdm_futures,ETHUSDT,1m,1779105660000,1779105719999,2134.99000000,2142.07000000,2134.99000000,2139.29710853
binance,usdm_futures,ETHUSDT,1m,1779105720000,1779105779999,2139.29431783,2144.40493023,2139.29431783,2141.38953488
binance,usdm_futures,ETHUSDT,1m,1779105780000,1779105839999,2141.56488372,2141.56488372,2137.60694574,2137.60694574
binance,usdm_futures,ETHUSDT,1m,1779105840000,1779105899999,2137.42575194,2138.03000000,2137.13000000,2137.39772868
binance,usdm_futures,ETHUSDT,1m,1779105900000,1779105959999,2137.36842636,2140.17000000,2137.36842636,2139.92000000
binance,usdm_futures,ETHUSDT,1m,1779105960000,1779106019999,2139.91000000,2142.14452713,2139.91000000,2141.32617054
binance,usdm_futures,ETHUSDT,1m,1779106020000,1779106079999,2141.56000000,2147.23000000,2141.44000000,2144.54134109
binance,usdm_futures,ETHUSDT,1m,1779106080000,1779106139999,2144.68000000,2145.20000000,2143.67477546,2143.68454290
binance,usdm_futures,ETHUSDT,1m,1779106140000,1779106199999,2143.66298450,2144.44400000,2143.66298450,2143.73943411
binance,usdm_futures,ETHUSDT,1m,1779106200000,1779106259999,2143.86000000,2144.73000000,2143.15228949,2143.87000000
binance,usdm_futures,ETHUSDT,1m,1779106260000,1779106319999,2143.88000000,2143.93000000,2141.95124699,2141.98147955
binance,usdm_futures,ETHUSDT,1m,1779106320000,1779106379999,2141.94473536,2142.65000000,2141.52000000,2142.26833601
binance,usdm_futures,ETHUSDT,1m,1779106380000,1779106439999,2142.26694066,2142.86000000,2141.80153488,2141.80153488
binance,usdm_futures,ETHUSDT,1m,1779106440000,1779106499999,2141.46840310,2142.99000000,2140.48000000,2142.99000000
binance,usdm_futures,ETHUSDT,1m,1779106500000,1779106559999,2143.12000000,2144.53259884,2141.43574419,2141.48233761
binance,usdm_futures,ETHUSDT,1m,1779106560000,1779106619999,2141.48233761,2143.80000000,2141.48233761,2143.80000000
binance,usdm_futures,ETHUSDT,1m,1779106620000,1779106679999,2143.65000000,2145.27000000,2142.49220930,2144.32000000
binance,usdm_futures,ETHUSDT,1m,1779106680000,1779106739999,2144.44613178,2147.28000000,2144.44000000,2145.48490698
binance,usdm_futures,ETHUSDT,1m,1779106740000,1779106799999,2145.63000000,2145.94000000,2143.94589147,2144.66000000
binance,usdm_futures,ETHUSDT,1m,1779106800000,1779106859999,2144.67000000,2145.27000000,2143.93534884,2144.15199225
binance,usdm_futures,ETHUSDT,1m,1779106860000,1779106919999,2144.02129457,2146.19488372,2144.02129457,2146.15062791
binance,usdm_futures,ETHUSDT,1m,1779106920000,1779106979999,2146.10318605,2148.65031008,2146.03508019,2147.90131008
binance,usdm_futures,ETHUSDT,1m,1779106980000,1779107039999,2147.81376744,2149.16000000,2147.45790698,2148.44000000
binance,usdm_futures,ETHUSDT,1m,1779107040000,1779107099999,2148.45175194,2149.54000000,2148.04415798,2149.16000000
binance,usdm_futures,ETHUSDT,1m,1779107100000,1779107159999,2149.16000000,2149.16000000,2147.79790698,2147.80116279
binance,usdm_futures,ETHUSDT,1m,1779107160000,1779107219999,2147.77395349,2147.77395349,2145.68229457,2145.68229457
binance,usdm_futures,ETHUSDT,1m,1779107220000,1779107279999,2145.71299225,2145.71299225,2143.97450388,2144.15979845
binance,usdm_futures,ETHUSDT,1m,1779107280000,1779107339999,2144.15067442,2145.60000000,2144.13672093,2145.46000000
binance,usdm_futures,ETHUSDT,1m,1779107340000,1779107399999,2145.47000000,2145.49168217,2143.97140310,2143.97210078
binance,usdm_futures,ETHUSDT,1m,1779107400000,1779107459999,2143.96791473,2144.12000000,2142.79564154,2142.89000000
binance,usdm_futures,ETHUSDT,1m,1779107460000,1779107519999,2142.89000000,2143.67000000,2141.81771318,2143.09541085
binance,usdm_futures,ETHUSDT,1m,1779107520000,1779107579999,2143.09610853,2144.78000000,2142.89979070,2144.59009222
binance,usdm_futures,ETHUSDT,1m,1779107580000,1779107639999,2144.61134109,2145.50972682,2142.89579070,2145.38000000
binance,usdm_futures,ETHUSDT,1m,1779107640000,1779107699999,2145.53000000,2148.22179070,2144.54459904,2148.19000000
binance,usdm_futures,ETHUSDT,1m,1779107700000,1779107759999,2148.08000000,2151.24000000,2147.76741085,2150.16000000
binance,usdm_futures,ETHUSDT,1m,1779107760000,1779107819999,2149.84798316,2149.84798316,2147.66631008,2147.78375194
binance,usdm_futures,ETHUSDT,1m,1779107820000,1779107879999,2147.76421705,2148.67000000,2147.65000000,2147.84000000
binance,usdm_futures,ETHUSDT,1m,1779107880000,1779107939999,2147.84000000,2150.72000000,2147.84000000,2150.72000000
binance,usdm_futures,ETHUSDT,1m,1779107940000,1779107999999,2151.10066159,2153.00000000,2151.00066159,2151.36601550
binance,usdm_futures,ETHUSDT,1m,1779108000000,1779108059999,2151.36601550,2151.91000000,2149.69637209,2149.95868217
